Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4648796,MCV2,WORLDBANKINCOMEGROUP,WB_LMI,,,YEAR,2018,,,,,,,,,66,66,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
8702437,MCV2,COUNTRY,ATG,AMR,Americas,YEAR,2019,,,,,,,,,71,71,,,,2025-07-14T16:23:12Z,2019,2019-01-01,2019-12-31
1593588,MCV2,COUNTRY,HRV,EUR,Europe,YEAR,2012,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
7237567,MCV2,COUNTRY,SWE,EUR,Europe,YEAR,2005,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
8861003,MCV2,COUNTRY,FIN,EUR,Europe,YEAR,2001,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
3315086,MCV2,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,72,72,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
7345462,MCV2,COUNTRY,CAF,AFR,Africa,YEAR,2021,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
227082,MCV2,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
7598984,MCV2,COUNTRY,THA,SEAR,South-East Asia,YEAR,2017,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
9229502,MCV2,COUNTRY,URY,AMR,Americas,YEAR,2015,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
6153756,MCV2,COUNTRY,NOR,EUR,Europe,YEAR,2011,,,,,,,,,94,94,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
664003,MCV2,COUNTRY,SLB,WPR,Western Pacific,YEAR,2004,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
7846527,MCV2,COUNTRY,ETH,AFR,Africa,YEAR,2016,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
765252,MCV2,COUNTRY,BDI,AFR,Africa,YEAR,2000,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
6407059,MCV2,COUNTRY,STP,AFR,Africa,YEAR,2011,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
8100396,MCV2,COUNTRY,BEN,AFR,Africa,YEAR,2022,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
8176305,MCV2,COUNTRY,TKM,EUR,Europe,YEAR,2004,,,,,,,,,90,90,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
2700552,MCV2,COUNTRY,MKD,EUR,Europe,YEAR,2018,,,,,,,,,94,94,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
5133810,MCV2,COUNTRY,ERI,AFR,Africa,YEAR,2001,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
2776325,MCV2,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2005,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
2789007,MCV2,COUNTRY,SEN,AFR,Africa,YEAR,2008,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
9984530,MCV2,COUNTRY,ETH,AFR,Africa,YEAR,2007,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
5233522,MCV2,COUNTRY,MLT,EUR,Europe,YEAR,2022,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
5264762,MCV2,COUNTRY,CYP,EUR,Europe,YEAR,2016,,,,,,,,,88,88,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
6914544,MCV2,COUNTRY,SRB,EUR,Europe,YEAR,2015,,,,,,,,,87,87,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
3017086,MCV2,COUNTRY,TKM,EUR,Europe,YEAR,2012,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
8581987,MCV2,COUNTRY,BGR,EUR,Europe,YEAR,2015,,,,,,,,,87,87,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
7047421,MCV2,COUNTRY,CRI,AMR,Americas,YEAR,2000,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
8791146,MCV2,COUNTRY,MYS,WPR,Western Pacific,YEAR,2006,,,,,,,,,90,90,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
5700869,MCV2,COUNTRY,ARG,AMR,Americas,YEAR,2017,,,,,,,,,91,91,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
7282007,MCV2,COUNTRY,PAN,AMR,Americas,YEAR,2013,,,,,,,,,68,68,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
1897001,MCV2,COUNTRY,ITA,EUR,Europe,YEAR,2004,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
9070761,MCV2,COUNTRY,AUT,EUR,Europe,YEAR,2003,,,,,,,,,46,46,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
1916043,MCV2,COUNTRY,CAN,AMR,Americas,YEAR,2016,,,,,,,,,86,86,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
4990137,MCV2,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
3604723,MCV2,COUNTRY,KAZ,EUR,Europe,YEAR,2004,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
5020050,MCV2,COUNTRY,CRI,AMR,Americas,YEAR,2009,,,,,,,,,84,84,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
3642825,MCV2,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2021,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
3940482,MCV2,COUNTRY,MDA,EUR,Europe,YEAR,2022,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
3959348,MCV2,COUNTRY,ITA,EUR,Europe,YEAR,2023,,,,,,,,,85,85,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
7928989,MCV2,COUNTRY,SWZ,AFR,Africa,YEAR,2023,,,,,,,,,82,82,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
2385576,MCV2,COUNTRY,MLT,EUR,Europe,YEAR,2024,,,,,,,,,86,86,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
8125854,MCV2,COUNTRY,BFA,AFR,Africa,YEAR,2016,,,,,,,,,59,59,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
9756170,MCV2,COUNTRY,TGO,AFR,Africa,YEAR,2021,,,,,,,,,59,59,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
9781556,MCV2,COUNTRY,ECU,AMR,Americas,YEAR,2024,,,,,,,,,60,60,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
9781557,MCV2,REGION,EUR,,,YEAR,2009,,,,,,,,,73,73,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
4263453,MCV2,COUNTRY,TKM,EUR,Europe,YEAR,2013,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
6641684,MCV2,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2009,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
4344988,MCV2,COUNTRY,STP,AFR,Africa,YEAR,2020,,,,,,,,,75,75,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
6673449,MCV2,WORLDBANKINCOMEGROUP,WB_UMI,,,YEAR,2007,,,,,,,,,80,80,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
8391705,MCV2,COUNTRY,BIH,EUR,Europe,YEAR,2015,,,,,,,,,88,88,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
5233530,MCV2,COUNTRY,FIN,EUR,Europe,YEAR,2007,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
6889127,MCV2,COUNTRY,VEN,AMR,Americas,YEAR,2001,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
10143025,MCV2,COUNTRY,SWE,EUR,Europe,YEAR,2022,,,,,,,,,91,91,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
5428354,MCV2,COUNTRY,KIR,WPR,Western Pacific,YEAR,2010,,,,,,,,,21,21,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
8607337,MCV2,COUNTRY,TUR,EUR,Europe,YEAR,2008,,,,,,,,,92,92,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
3124866,MCV2,COUNTRY,MWI,AFR,Africa,YEAR,2009,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
3137550,MCV2,COUNTRY,ALB,EUR,Europe,YEAR,2013,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
3162950,MCV2,COUNTRY,JAM,AMR,Americas,YEAR,2009,,,,,,,,,78,78,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
1681659,MCV2,COUNTRY,ARM,EUR,Europe,YEAR,2023,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
8899214,MCV2,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
277624,MCV2,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2006,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
9077142,MCV2,COUNTRY,ZAF,AFR,Africa,YEAR,2002,,,,,,,,,46,46,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
5960226,MCV2,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2006,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
372800,MCV2,COUNTRY,MEX,AMR,Americas,YEAR,2015,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
3687093,MCV2,COUNTRY,LSO,AFR,Africa,YEAR,2005,,,,,,,,,68,68,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
2150671,MCV2,COUNTRY,PAN,AMR,Americas,YEAR,2022,,,,,,,,,75,75,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
6197797,MCV2,COUNTRY,KGZ,EUR,Europe,YEAR,2003,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
2309248,MCV2,COUNTRY,GTM,AMR,Americas,YEAR,2017,,,,,,,,,89,89,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
2385591,MCV2,COUNTRY,JPN,WPR,Western Pacific,YEAR,2012,,,,,,,,,92,92,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
8106823,MCV2,COUNTRY,SGP,WPR,Western Pacific,YEAR,2022,,,,,,,,,92,92,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
6603708,MCV2,COUNTRY,CHN,WPR,Western Pacific,YEAR,2003,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
6749695,MCV2,COUNTRY,HUN,EUR,Europe,YEAR,2012,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
4458947,MCV2,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2011,,,,,,,,,77,77,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
5441060,MCV2,COUNTRY,SEN,AFR,Africa,YEAR,2003,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
8620054,MCV2,COUNTRY,SUR,AMR,Americas,YEAR,2011,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
7060160,MCV2,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2002,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
4788108,MCV2,COUNTRY,SGP,WPR,Western Pacific,YEAR,2009,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
4807147,MCV2,COUNTRY,BLZ,AMR,Americas,YEAR,2007,,,,,,,,,89,89,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
8835673,MCV2,COUNTRY,CYP,EUR,Europe,YEAR,2003,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
5694567,MCV2,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2013,,,,,,,,,57,57,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
1789383,MCV2,COUNTRY,GBR,EUR,Europe,YEAR,2017,,,,,,,,,88,88,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
7428167,MCV2,COUNTRY,POL,EUR,Europe,YEAR,2010,,,,,,,,,94,94,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
322119,MCV2,COUNTRY,SUR,AMR,Americas,YEAR,2015,,,,,,,,,21,21,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
7605346,MCV2,COUNTRY,BHS,AMR,Americas,YEAR,2006,,,,,,,,,88,88,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
7725947,MCV2,COUNTRY,BGR,EUR,Europe,YEAR,2009,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
575457,MCV2,COUNTRY,ERI,AFR,Africa,YEAR,2006,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
9419888,MCV2,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,38,38,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
3877119,MCV2,COUNTRY,PSE,EMR,Eastern Mediterranean,YEAR,2008,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
9616685,MCV2,COUNTRY,GMB,AFR,Africa,YEAR,2007,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
8017848,MCV2,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2016,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
6597411,MCV2,COUNTRY,UZB,EUR,Europe,YEAR,2011,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
5264857,MCV2,COUNTRY,NLD,EUR,Europe,YEAR,2008,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
1283865,MCV2,COUNTRY,USA,AMR,Americas,YEAR,2015,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
6952664,MCV2,COUNTRY,IND,SEAR,South-East Asia,YEAR,2024,,,,,,,,,92,92,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
1650832,MCV2,COUNTRY,ISR,EUR,Europe,YEAR,2020,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
5700950,MCV2,COUNTRY,MOZ,AFR,Africa,YEAR,2000,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
1770331,MCV2,COUNTRY,ECU,AMR,Americas,YEAR,2022,,,,,,,,,60,60,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
4947916,MCV2,COUNTRY,MOZ,AFR,Africa,YEAR,2024,,,,,,,,,44,44,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
7485276,MCV2,COUNTRY,PSE,EMR,Eastern Mediterranean,YEAR,2009,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
6035937,MCV2,COUNTRY,CHL,AMR,Americas,YEAR,2002,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
7732300,MCV2,COUNTRY,IND,SEAR,South-East Asia,YEAR,2008,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
3839265,MCV2,COUNTRY,LBN,EMR,Eastern Mediterranean,YEAR,2001,,,,,,,,,42,42,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
9470653,MCV2,COUNTRY,BOL,AMR,Americas,YEAR,2006,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
2506201,MCV2,COUNTRY,PSE,EMR,Eastern Mediterranean,YEAR,2006,,,,,,,,,92,92,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
9895845,MCV2,COUNTRY,BWA,AFR,Africa,YEAR,2006,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
8334958,MCV2,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2003,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
5350477,MCV2,COUNTRY,CMR,AFR,Africa,YEAR,2000,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
5373675,MCV2,COUNTRY,TCD,AFR,Africa,YEAR,2023,,,,,,,,,35,35,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
4718611,MCV2,COUNTRY,MNE,EUR,Europe,YEAR,2018,,,,,,,,,86,86,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
7047526,MCV2,COUNTRY,ISL,EUR,Europe,YEAR,2015,,,,,,,,,94,94,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
8734218,MCV2,COUNTRY,HTI,AMR,Americas,YEAR,2004,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
3188462,MCV2,COUNTRY,CUB,AMR,Americas,YEAR,2019,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2019,2019-01-01,2019-12-31
3395791,MCV2,COUNTRY,GEO,EUR,Europe,YEAR,2019,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2019,2019-01-01,2019-12-31
7377372,MCV2,COUNTRY,AUT,EUR,Europe,YEAR,2002,,,,,,,,,39,39,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
3585714,MCV2,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2003,,,,,,,,,90,90,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
6077799,MCV2,COUNTRY,CAN,AMR,Americas,YEAR,2023,,,,,,,,,79,79,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
6090511,MCV2,COUNTRY,AZE,EUR,Europe,YEAR,2001,,,,,,,,,65,65,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
6197856,MCV2,WORLDBANKINCOMEGROUP,WB_LMI,,,YEAR,2011,,,,,,,,,26,26,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
8017905,MCV2,COUNTRY,LBR,AFR,Africa,YEAR,2004,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
4098968,MCV2,COUNTRY,NAM,AFR,Africa,YEAR,2004,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
9667556,MCV2,COUNTRY,DNK,EUR,Europe,YEAR,2024,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
9680203,MCV2,COUNTRY,HUN,EUR,Europe,YEAR,2023,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
9699225,MCV2,COUNTRY,CAF,AFR,Africa,YEAR,2006,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
9813418,MCV2,COUNTRY,ZWE,AFR,Africa,YEAR,2001,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
9908488,MCV2,COUNTRY,PLW,WPR,Western Pacific,YEAR,2011,,,,,,,,,83,83,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
5133954,MCV2,COUNTRY,MNG,WPR,Western Pacific,YEAR,2023,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
9921188,MCV2,COUNTRY,LAO,WPR,Western Pacific,YEAR,2017,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
4459042,MCV2,COUNTRY,GNQ,AFR,Africa,YEAR,2003,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
10111373,MCV2,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,37,37,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
1347417,MCV2,REGION,WPR,,,YEAR,2015,,,,,,,,,92,92,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
5373697,MCV2,REGION,WPR,,,YEAR,2024,,,,,,,,,90,90,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
5403028,MCV2,COUNTRY,SLB,WPR,Western Pacific,YEAR,2011,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
1442655,MCV2,COUNTRY,BRN,WPR,Western Pacific,YEAR,2012,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
3156709,MCV2,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2011,,,,,,,,,31,31,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
4895785,MCV2,COUNTRY,DEU,EUR,Europe,YEAR,2015,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
3372371,MCV2,COUNTRY,BIH,EUR,Europe,YEAR,2005,,,,,,,,,90,90,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
1802197,MCV2,COUNTRY,TON,WPR,Western Pacific,YEAR,2010,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
3459106,MCV2,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2024,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
1897104,MCV2,COUNTRY,TJK,EUR,Europe,YEAR,2018,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
9121665,MCV2,COUNTRY,MLI,AFR,Africa,YEAR,2022,,,,,,,,,36,36,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
4996397,MCV2,COUNTRY,COL,AMR,Americas,YEAR,2020,,,,,,,,,88,88,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
372906,MCV2,COUNTRY,UZB,EUR,Europe,YEAR,2022,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
379268,MCV2,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2011,,,,,,,,,46,46,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
474021,MCV2,COUNTRY,PAN,AMR,Americas,YEAR,2009,,,,,,,,,76,76,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
9331112,MCV2,COUNTRY,DOM,AMR,Americas,YEAR,2004,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
2341222,MCV2,COUNTRY,ALB,EUR,Europe,YEAR,2012,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
8056057,MCV2,COUNTRY,TJK,EUR,Europe,YEAR,2004,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
1132146,MCV2,COUNTRY,CAN,AMR,Americas,YEAR,2018,,,,,,,,,87,87,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
5146493,MCV2,COUNTRY,EST,EUR,Europe,YEAR,2012,,,,,,,,,94,94,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
6813103,MCV2,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2013,,,,,,,,,76,76,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
6863902,MCV2,COUNTRY,CHE,EUR,Europe,YEAR,2012,,,,,,,,,86,86,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
2947444,MCV2,COUNTRY,VUT,WPR,Western Pacific,YEAR,2012,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
8569416,MCV2,COUNTRY,NZL,WPR,Western Pacific,YEAR,2007,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
4680501,MCV2,COUNTRY,AGO,AFR,Africa,YEAR,2012,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
3226590,MCV2,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2002,,,,,,,,,48,48,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
8810352,MCV2,REGION,AMR,,,YEAR,2024,,,,,,,,,77,77,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
3408560,MCV2,COUNTRY,MDG,AFR,Africa,YEAR,2020,,,,,,,,,14,14,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
1966949,MCV2,COUNTRY,POL,EUR,Europe,YEAR,2017,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
2125424,MCV2,COUNTRY,MNG,WPR,Western Pacific,YEAR,2016,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
7846701,MCV2,COUNTRY,ATG,AMR,Americas,YEAR,2011,,,,,,,,,89,89,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
6267463,MCV2,COUNTRY,ESP,EUR,Europe,YEAR,2006,,,,,,,,,94,94,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
8011586,MCV2,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2024,,,,,,,,,44,44,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
